,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Cloud Type,Solar Zenith Angle,Surface Albedo,Wind Direction,Pressure,Relative Humidity,Precipitable Water
2015-06-08 16:30:00,2015,6,8,16,30,272,229,79,3.6,27,8,57.2,0.149,192.9,990,75.42,4.402
2015-06-08 17:00:00,2015,6,8,17,0,377,122,560,3.5,27,0,62.98,0.149,191.7,990,75.86,4.345
2015-06-08 17:30:00,2015,6,8,17,30,284,107,487,3.3000000000000003,26,7,68.69,0.149,191.7,990,80.46000000000001,4.33
2015-06-08 18:00:00,2015,6,8,18,0,78,78,0,3.2,25,6,74.31,0.149,193.5,990,83.62,4.315
2015-06-08 18:30:00,2015,6,8,18,30,44,44,0,3.0,24,6,79.8,0.149,193.5,990,88.75,4.375
2015-06-08 19:00:00,2015,6,8,19,0,16,16,0,2.9000000000000004,23,6,85.14,0.149,198.2,990,90.98,4.436
2015-06-08 19:30:00,2015,6,8,19,30,0,0,0,2.7,22,6,90.27,0.149,198.2,990,96.67,4.491
2015-06-08 20:00:00,2015,6,8,20,0,0,0,0,2.5,22,4,95.16,0.149,203.5,990,94.82,4.546
2015-06-08 20:30:00,2015,6,8,20,30,0,0,0,2.4000000000000004,22,8,99.75,0.149,203.5,990,94.81,4.571
2015-06-08 21:00:00,2015,6,8,21,0,0,0,0,2.4000000000000004,22,7,103.99,0.149,207.2,990,93.58,4.596
2015-06-08 21:30:00,2015,6,8,21,30,0,0,0,2.4000000000000004,21,8,107.8,0.149,207.2,990,99.46,4.646
2015-06-08 22:00:00,2015,6,8,22,0,0,0,0,2.5,21,8,111.12,0.149,213.2,990,98.24,4.697
2015-06-08 22:30:00,2015,6,8,22,30,0,0,0,2.2,21,8,113.87,0.149,213.2,990,98.23,4.713
2015-06-08 23:00:00,2015,6,8,23,0,0,0,0,2.0,21,7,115.96,0.149,210.7,990,97.87,4.73
2015-06-08 23:30:00,2015,6,8,23,30,0,0,0,1.9,20,7,117.33,0.149,210.7,990,100.0,4.679
2015-06-09 00:00:00,2015,6,9,0,0,0,0,0,1.9,20,7,117.93,0.149,196.6,990,100.0,4.629
2015-06-09 00:30:00,2015,6,9,0,30,0,0,0,2.3000000000000003,20,8,117.75,0.149,196.6,990,100.0,4.638
2015-06-09 01:00:00,2015,6,9,1,0,0,0,0,2.7,20,7,116.78,0.149,191.7,990,100.0,4.648
2015-06-09 01:30:00,2015,6,9,1,30,0,0,0,2.9000000000000004,20,3,115.06,0.149,191.7,990,100.0,4.667
2015-06-09 02:00:00,2015,6,9,2,0,0,0,0,3.2,20,4,112.66,0.149,202.3,990,100.0,4.688
2015-06-09 02:30:00,2015,6,9,2,30,0,0,0,3.2,20,4,109.64,0.149,202.3,990,100.0,4.558
2015-06-09 03:00:00,2015,6,9,3,0,0,0,0,3.2,20,4,106.08,0.149,219.6,990,99.89,4.43
2015-06-09 03:30:00,2015,6,9,3,30,0,0,0,3.0,19,4,102.05,0.149,219.6,990,99.89,4.227
2015-06-09 04:00:00,2015,6,9,4,0,0,0,0,2.8000000000000003,19,4,97.64,0.149,228.9,990,98.65,4.025
2015-06-09 04:30:00,2015,6,9,4,30,0,0,0,2.5,19,4,92.9,0.149,228.9,990,98.67,3.813
2015-06-09 05:00:00,2015,6,9,5,0,11,11,0,2.4000000000000004,19,4,87.89,0.149,233.5,990,98.6,3.602
2015-06-09 05:30:00,2015,6,9,5,30,50,43,56,2.4000000000000004,19,7,82.66,0.149,233.5,990,98.62,3.4130000000000003
2015-06-09 06:00:00,2015,6,9,6,0,104,80,106,2.4000000000000004,20,4,77.25,0.149,236.2,990,100.0,3.226
2015-06-09 06:30:00,2015,6,9,6,30,12,12,0,2.4000000000000004,20,4,71.69,0.149,236.2,990,100.0,3.078
2015-06-09 07:00:00,2015,6,9,7,0,274,149,308,2.5,21,3,66.02,0.149,238.8,990,95.28,2.931
2015-06-09 07:30:00,2015,6,9,7,30,356,186,342,2.7,21,3,60.28,0.149,238.8,990,95.28,2.833
2015-06-09 08:00:00,2015,6,9,8,0,537,110,735,3.0,22,1,54.48,0.149,248.2,990,87.91,2.735
2015-06-09 08:30:00,2015,6,9,8,30,627,117,772,3.0,23,1,48.66,0.149,248.2,990,82.74,2.712
2015-06-09 09:00:00,2015,6,9,9,0,710,124,799,3.1,24,0,42.87,0.149,252.4,990,74.64,2.69
2015-06-09 09:30:00,2015,6,9,9,30,783,129,821,3.1,25,1,37.16,0.149,252.4,990,70.31,2.719
2015-06-09 10:00:00,2015,6,9,10,0,747,323,497,3.2,26,2,31.61,0.149,254.6,990,64.21000000000001,2.748
2015-06-09 10:30:00,2015,6,9,10,30,896,140,843,3.3000000000000003,26,0,26.38,0.149,254.6,990,64.2,2.768
2015-06-09 11:00:00,2015,6,9,11,0,933,148,844,3.4000000000000004,26,0,21.71,0.149,258.7,990,62.79,2.789
2015-06-09 11:30:00,2015,6,9,11,30,958,150,850,3.4000000000000004,26,0,18.1,0.149,258.7,990,62.79,2.782
2015-06-09 12:00:00,2015,6,9,12,0,968,155,846,3.4000000000000004,27,0,16.27,0.149,263.40000000000003,990,58.05,2.776
2015-06-09 12:30:00,2015,6,9,12,30,965,155,845,3.3000000000000003,27,0,16.830000000000002,0.149,263.40000000000003,990,58.04,2.751
2015-06-09 13:00:00,2015,6,9,13,0,644,476,178,3.3000000000000003,27,2,19.57,0.149,270.0,990,56.98,2.726
2015-06-09 13:30:00,2015,6,9,13,30,908,176,799,3.2,27,0,23.74,0.149,270.0,990,56.98,2.699
2015-06-09 14:00:00,2015,6,9,14,0,864,170,791,3.1,27,3,28.71,0.149,277.2,990,55.99,2.672
2015-06-09 14:30:00,2015,6,9,14,30,807,166,774,3.0,27,0,34.11,0.149,277.2,990,56.0,2.6630000000000003
2015-06-09 15:00:00,2015,6,9,15,0,740,158,756,2.9000000000000004,27,0,39.74,0.149,283.3,990,55.19,2.655
2015-06-09 15:30:00,2015,6,9,15,30,662,151,728,2.7,27,0,45.5,0.149,283.3,990,55.19,2.662
2015-06-09 16:00:00,2015,6,9,16,0,573,149,678,2.6,27,0,51.3,0.149,288.5,990,55.4,2.669
2015-06-09 16:30:00,2015,6,9,16,30,481,138,632,2.3000000000000003,26,0,57.11,0.149,288.5,990,58.76,2.678
2015-06-09 17:00:00,2015,6,9,17,0,381,137,534,2.1,25,0,62.89,0.149,292.7,990,61.21,2.688
2015-06-09 17:30:00,2015,6,9,17,30,286,118,461,1.7000000000000002,24,0,68.61,0.149,292.7,990,68.95,2.688
2015-06-09 18:00:00,2015,6,9,18,0,188,104,311,1.3,23,0,74.23,0.149,296.90000000000003,990,79.28,2.688
2015-06-09 18:30:00,2015,6,9,18,30,105,69,204,1.2000000000000002,22,0,79.72,0.149,296.90000000000003,990,84.25,2.674
2015-06-09 19:00:00,2015,6,9,19,0,32,26,64,1.1,21,0,85.05,0.15,299.3,990,82.60000000000001,2.66
2015-06-09 19:30:00,2015,6,9,19,30,0,0,0,1.1,20,0,90.18,0.15,299.3,990,87.86,2.629
2015-06-09 20:00:00,2015,6,9,20,0,0,0,0,1.1,20,0,95.07,0.15,299.3,990,83.45,2.598
2015-06-09 20:30:00,2015,6,9,20,30,0,0,0,1.1,19,0,99.66,0.15,299.3,990,88.8,2.564
2015-06-09 21:00:00,2015,6,9,21,0,0,0,0,1.1,19,0,103.9,0.15,297.8,990,86.04,2.531
2015-06-09 21:30:00,2015,6,9,21,30,0,0,0,1.1,18,0,107.71,0.15,297.8,990,91.59,2.5
2015-06-09 22:00:00,2015,6,9,22,0,0,0,0,1.1,18,0,111.03,0.15,295.8,990,89.39,2.469
2015-06-09 22:30:00,2015,6,9,22,30,0,0,0,1.1,18,0,113.77,0.15,295.8,990,89.4,2.431
2015-06-09 23:00:00,2015,6,9,23,0,0,0,0,1.1,18,0,115.87,0.15,296.3,990,88.01,2.393
2015-06-09 23:30:00,2015,6,9,23,30,0,0,0,1.0,17,0,117.24,0.15,296.3,990,93.72,2.36
2015-06-10 00:00:00,2015,6,10,0,0,0,0,0,1.0,17,0,117.85,0.15,297.8,990,92.62,2.328
2015-06-10 00:30:00,2015,6,10,0,30,0,0,0,1.0,16,0,117.67,0.15,297.8,990,92.63,2.2960000000000003
2015-06-10 01:00:00,2015,6,10,1,0,0,0,0,1.0,16,0,116.71,0.15,301.0,990,91.76,2.264
2015-06-10 01:30:00,2015,6,10,1,30,0,0,0,1.0,16,0,115.0,0.15,301.0,990,97.76,2.239
2015-06-10 02:00:00,2015,6,10,2,0,0,0,0,1.0,16,0,112.6,0.15,307.20000000000005,990,96.94,2.214
2015-06-10 02:30:00,2015,6,10,2,30,0,0,0,0.9,16,0,109.59,0.15,307.20000000000005,990,96.96,2.206
2015-06-10 03:00:00,2015,6,10,3,0,0,0,0,0.9,16,0,106.03,0.15,314.6,990,96.4,2.198
2015-06-10 03:30:00,2015,6,10,3,30,0,0,0,0.8,15,0,102.02,0.15,314.6,990,100.0,2.198
2015-06-10 04:00:00,2015,6,10,4,0,0,0,0,0.8,15,0,97.61,0.15,320.6,990,100.0,2.198
2015-06-10 04:30:00,2015,6,10,4,30,0,0,0,0.7000000000000001,15,0,92.88,0.15,320.6,990,100.0,2.2
2015-06-10 05:00:00,2015,6,10,5,0,5,5,10,0.7000000000000001,16,0,87.87,0.15,323.20000000000005,990,99.54,2.202
2015-06-10 05:30:00,2015,6,10,5,30,42,35,57,0.9,17,0,82.65,0.15,323.20000000000005,990,93.45,2.209
2015-06-10 06:00:00,2015,6,10,6,0,112,86,116,1.1,18,0,77.24,0.15,319.8,990,91.29,2.217
2015-06-10 06:30:00,2015,6,10,6,30,196,141,175,0.7000000000000001,18,0,71.68,0.15,319.8,990,91.31,2.23
2015-06-10 07:00:00,2015,6,10,7,0,287,191,234,0.4,19,0,66.02,0.15,294.2,990,89.96000000000001,2.243
2015-06-10 07:30:00,2015,6,10,7,30,378,236,285,0.4,21,0,60.27,0.15,294.2,990,79.52,2.261
2015-06-10 08:00:00,2015,6,10,8,0,467,275,331,0.4,23,0,54.47,0.15,178.0,990,68.75,2.28
2015-06-10 08:30:00,2015,6,10,8,30,553,309,369,0.7000000000000001,23,0,48.65,0.15,178.0,990,68.74,2.301
2015-06-10 09:00:00,2015,6,10,9,0,629,344,388,1.0,24,0,42.86,0.15,180.10000000000002,990,65.11,2.324
2015-06-10 09:30:00,2015,6,10,9,30,701,369,415,1.2000000000000002,24,0,37.15,0.15,180.10000000000002,990,65.11,2.344
2015-06-10 10:00:00,2015,6,10,10,0,769,372,466,1.5,25,0,31.6,0.15,184.4,990,62.690000000000005,2.366
2015-06-10 10:30:00,2015,6,10,10,30,820,387,483,1.6,25,0,26.36,0.15,184.4,990,62.68,2.386
2015-06-10 11:00:00,2015,6,10,11,0,851,418,465,1.8,26,0,21.68,0.15,190.2,990,59.94,2.406
2015-06-10 11:30:00,2015,6,10,11,30,875,425,473,1.8,26,0,18.05,0.15,190.2,990,59.94,2.439
2015-06-10 12:00:00,2015,6,10,12,0,881,443,455,1.8,26,0,16.2,0.15,200.9,990,60.370000000000005,2.473
2015-06-10 12:30:00,2015,6,10,12,30,877,442,454,1.7000000000000002,26,0,16.75,0.15,200.9,990,60.35,2.509
2015-06-10 13:00:00,2015,6,10,13,0,886,350,568,1.6,27,0,19.48,0.15,207.4,990,57.08,2.545
2015-06-10 13:30:00,2015,6,10,13,30,854,343,558,1.6,27,0,23.66,0.15,207.4,990,57.07,2.566
2015-06-10 14:00:00,2015,6,10,14,0,810,332,544,1.6,27,0,28.62,0.15,196.3,990,57.01,2.588
2015-06-10 14:30:00,2015,6,10,14,30,753,319,524,1.7000000000000002,27,0,34.03,0.15,196.3,990,56.99,2.619
2015-06-10 15:00:00,2015,6,10,15,0,688,299,505,1.9,27,0,39.66,0.15,189.0,990,57.25,2.651
2015-06-10 15:30:00,2015,6,10,15,30,611,279,472,1.9,26,0,45.42,0.15,189.0,990,57.24,2.719
2015-06-10 16:00:00,2015,6,10,16,0,527,258,429,1.9,26,0,51.22,0.15,193.0,990,58.120000000000005,2.789
2015-06-10 16:30:00,2015,6,10,16,30,438,230,382,1.8,26,0,57.03,0.15,193.0,990,61.63,2.87
2015-06-10 17:00:00,2015,6,10,17,0,345,199,320,1.7000000000000002,26,0,62.81,0.15,191.9,990,65.09,2.952
2015-06-10 17:30:00,2015,6,10,17,30,254,159,259,1.4,25,0,68.53,0.15,191.9,990,69.07000000000001,3.026
2015-06-10 18:00:00,2015,6,10,18,0,166,114,188,1.2000000000000002,24,0,74.14,0.15,184.0,990,78.47,3.101
2015-06-10 18:30:00,2015,6,10,18,30,86,65,116,1.2000000000000002,22,0,79.63,0.15,184.0,990,88.55,3.162
2015-06-10 19:00:00,2015,6,10,19,0,24,20,45,1.2000000000000002,21,0,84.96000000000001,0.15,181.7,990,87.88,3.224
2015-06-10 19:30:00,2015,6,10,19,30,0,0,0,1.2000000000000002,21,0,90.09,0.15,181.7,990,87.91,3.262
2015-06-10 20:00:00,2015,6,10,20,0,0,0,0,1.3,21,0,94.98,0.15,187.6,990,85.5,3.3000000000000003
2015-06-10 20:30:00,2015,6,10,20,30,0,0,0,1.4,20,0,99.57,0.15,187.6,990,90.93,3.3080000000000003
2015-06-10 21:00:00,2015,6,10,21,0,0,0,0,1.5,20,0,103.81,0.15,196.2,990,90.27,3.3160000000000003
2015-06-10 21:30:00,2015,6,10,21,30,0,0,0,1.4,20,0,107.62,0.15,196.2,990,90.27,3.318
2015-06-10 22:00:00,2015,6,10,22,0,0,0,0,1.4,20,0,110.94,0.15,203.9,990,89.89,3.321
2015-06-10 22:30:00,2015,6,10,22,30,0,0,0,1.4,19,0,113.69,0.15,203.9,990,95.61,3.314
2015-06-10 23:00:00,2015,6,10,23,0,0,0,0,1.4,19,0,115.78,0.15,208.5,990,95.26,3.3080000000000003
2015-06-10 23:30:00,2015,6,10,23,30,0,0,0,1.4,19,0,117.16,0.15,208.5,990,95.23,3.278
2015-06-11 00:00:00,2015,6,11,0,0,0,0,0,1.4,19,0,117.77,0.15,208.7,990,94.72,3.249
2015-06-11 00:30:00,2015,6,11,0,30,0,0,0,1.3,18,0,117.6,0.15,208.7,990,100.0,3.206
2015-06-11 01:00:00,2015,6,11,1,0,0,0,0,1.3,18,0,116.64,0.15,205.6,990,99.86,3.1630000000000003
2015-06-11 01:30:00,2015,6,11,1,30,0,0,0,1.1,18,0,114.94,0.15,205.6,990,99.89,3.213
2015-06-11 02:00:00,2015,6,11,2,0,0,0,0,1.0,18,0,112.55,0.15,229.2,990,99.62,3.264
2015-06-11 02:30:00,2015,6,11,2,30,0,0,0,1.0,18,0,109.54,0.15,229.2,990,99.67,3.352
2015-06-11 03:00:00,2015,6,11,3,0,0,0,0,1.0,18,1,106.0,0.15,252.1,990,100.0,3.4410000000000003
2015-06-11 03:30:00,2015,6,11,3,30,0,0,0,0.9,18,7,101.99,0.15,252.1,990,100.0,3.418
2015-06-11 04:00:00,2015,6,11,4,0,0,0,0,0.9,18,7,97.59,0.15,245.4,990,100.0,3.396
2015-06-11 04:30:00,2015,6,11,4,30,0,0,0,0.8,18,7,92.86,0.15,245.4,990,100.0,3.34
2015-06-11 05:00:00,2015,6,11,5,0,8,8,0,0.8,19,7,87.86,0.15,243.2,990,96.61,3.2840000000000003
2015-06-11 05:30:00,2015,6,11,5,30,58,44,110,1.0,19,1,82.64,0.15,243.2,990,96.62,3.237
2015-06-11 06:00:00,2015,6,11,6,0,133,86,213,1.3,20,0,77.23,0.15,242.9,990,91.55,3.1910000000000003
2015-06-11 06:30:00,2015,6,11,6,30,218,123,302,1.2000000000000002,20,1,71.68,0.15,242.9,990,91.57,3.155
2015-06-11 07:00:00,2015,6,11,7,0,277,146,321,1.2000000000000002,21,3,66.01,0.15,239.8,990,89.12,3.12
2015-06-11 07:30:00,2015,6,11,7,30,357,185,346,1.2000000000000002,22,3,60.27,0.15,239.8,990,83.85000000000001,3.082
2015-06-11 08:00:00,2015,6,11,8,0,460,205,438,1.2000000000000002,23,8,54.47,0.15,237.5,990,77.9,3.044
2015-06-11 08:30:00,2015,6,11,8,30,573,191,577,1.1,24,7,48.65,0.15,237.5,990,73.38,2.982
2015-06-11 09:00:00,2015,6,11,9,0,646,230,567,1.1,26,7,42.86,0.15,230.4,990,67.84,2.92
2015-06-11 09:30:00,2015,6,11,9,30,722,259,581,1.0,27,8,37.14,0.15,230.4,990,63.97,2.9210000000000003
2015-06-11 10:00:00,2015,6,11,10,0,807,217,692,1.0,29,1,31.59,0.15,207.6,990,55.46,2.923
2015-06-11 10:30:00,2015,6,11,10,30,857,223,707,1.0,29,0,26.34,0.15,207.6,990,55.46,2.991
2015-06-11 11:00:00,2015,6,11,11,0,870,345,565,1.1,30,8,21.65,0.15,194.1,990,52.05,3.059
2015-06-11 11:30:00,2015,6,11,11,30,837,402,457,1.2000000000000002,30,8,18.0,0.15,194.1,990,52.04,3.109
2015-06-11 12:00:00,2015,6,11,12,0,902,373,550,1.4,31,8,16.13,0.15,176.4,990,49.21,3.1590000000000003
2015-06-11 12:30:00,2015,6,11,12,30,899,288,637,1.5,31,3,16.66,0.15,176.4,990,49.19,3.205
2015-06-11 13:00:00,2015,6,11,13,0,881,362,550,1.6,31,3,19.4,0.15,172.10000000000002,990,49.34,3.252
2015-06-11 13:30:00,2015,6,11,13,30,850,285,616,1.6,31,3,23.57,0.15,172.10000000000002,990,49.33,3.303
2015-06-11 14:00:00,2015,6,11,14,0,786,335,512,1.6,31,3,28.54,0.15,171.3,990,49.92,3.355
2015-06-11 14:30:00,2015,6,11,14,30,758,258,603,1.5,31,1,33.95,0.15,171.3,990,49.91,3.391
2015-06-11 15:00:00,2015,6,11,15,0,692,246,578,1.5,31,1,39.58,0.15,171.10000000000002,990,50.86,3.428
2015-06-11 15:30:00,2015,6,11,15,30,617,232,547,1.5,31,1,45.34,0.15,171.10000000000002,990,50.86,3.426
2015-06-11 16:00:00,2015,6,11,16,0,536,215,511,1.5,31,0,51.15,0.15,177.0,990,50.79,3.424
2015-06-11 16:30:00,2015,6,11,16,30,448,195,465,1.5,30,0,56.96,0.15,177.0,990,53.77,3.398
2015-06-11 17:00:00,2015,6,11,17,0,358,169,412,1.6,30,0,62.74,0.15,181.4,990,54.23,3.373
2015-06-11 17:30:00,2015,6,11,17,30,268,141,345,1.3,28,1,68.45,0.15,181.4,990,60.86,3.354
2015-06-11 18:00:00,2015,6,11,18,0,180,107,266,1.1,27,8,74.07000000000001,0.15,179.3,990,75.94,3.335
2015-06-11 18:30:00,2015,6,11,18,30,99,68,173,1.1,26,0,79.55,0.15,179.3,990,80.55,3.331
2015-06-11 19:00:00,2015,6,11,19,0,32,26,73,1.1,25,0,84.88,0.15,181.3,990,79.45,3.327
2015-06-11 19:30:00,2015,6,11,19,30,0,0,0,1.2000000000000002,24,1,90.01,0.15,181.3,990,84.36,3.333
2015-06-11 20:00:00,2015,6,11,20,0,0,0,0,1.3,24,7,94.9,0.15,188.9,990,82.47,3.34
2015-06-11 20:30:00,2015,6,11,20,30,0,0,0,1.3,23,7,99.49,0.15,188.9,990,87.60000000000001,3.34
2015-06-11 21:00:00,2015,6,11,21,0,0,0,0,1.3,23,3,103.72,0.15,198.7,990,88.02,3.341
2015-06-11 21:30:00,2015,6,11,21,30,0,0,0,1.2000000000000002,22,3,107.54,0.15,198.7,990,93.51,3.365
2015-06-11 22:00:00,2015,6,11,22,0,0,0,0,1.2000000000000002,22,7,110.86,0.15,206.7,990,93.77,3.39
2015-06-11 22:30:00,2015,6,11,22,30,0,0,0,1.1,22,3,113.6,0.15,206.7,990,93.75,3.4290000000000003
2015-06-11 23:00:00,2015,6,11,23,0,0,0,0,1.1,22,3,115.7,0.15,212.1,990,93.67,3.468
2015-06-11 23:30:00,2015,6,11,23,30,0,0,0,1.1,21,1,117.09,0.15,212.1,990,99.54,3.509
2015-06-12 00:00:00,2015,6,12,0,0,0,0,0,1.1,21,0,117.7,0.15,217.2,990,99.08,3.551
2015-06-12 00:30:00,2015,6,12,0,30,0,0,0,1.0,21,3,117.54,0.15,217.2,990,99.07,3.614
2015-06-12 01:00:00,2015,6,12,1,0,0,0,0,1.0,21,1,116.59,0.15,223.2,990,98.65,3.677
2015-06-12 01:30:00,2015,6,12,1,30,0,0,0,1.0,21,1,114.89,0.15,223.2,990,98.65,3.755
2015-06-12 02:00:00,2015,6,12,2,0,0,0,0,1.0,21,0,112.51,0.15,228.3,990,98.4,3.834
2015-06-12 02:30:00,2015,6,12,2,30,0,0,0,1.0,20,3,109.51,0.15,228.3,990,100.0,3.924
2015-06-12 03:00:00,2015,6,12,3,0,0,0,0,1.0,20,3,105.97,0.15,230.1,990,100.0,4.014
2015-06-12 03:30:00,2015,6,12,3,30,0,0,0,0.9,20,7,101.96,0.15,230.1,990,100.0,4.075
2015-06-12 04:00:00,2015,6,12,4,0,0,0,0,0.9,20,7,97.57,0.15,228.6,990,100.0,4.1370000000000005
2015-06-12 04:30:00,2015,6,12,4,30,0,0,0,1.0,20,7,92.85,0.15,228.6,990,100.0,4.189
2015-06-12 05:00:00,2015,6,12,5,0,10,10,0,1.2000000000000002,21,3,87.85000000000001,0.15,226.5,990,100.0,4.242
2015-06-12 05:30:00,2015,6,12,5,30,64,46,135,1.4,22,0,82.63,0.15,226.5,990,94.47,4.306
2015-06-12 06:00:00,2015,6,12,6,0,140,82,259,1.6,23,0,77.23,0.15,223.6,990,91.67,4.371
2015-06-12 06:30:00,2015,6,12,6,30,225,112,357,1.5,23,0,71.68,0.15,223.6,990,91.67,4.412
2015-06-12 07:00:00,2015,6,12,7,0,319,128,470,1.4,24,0,66.02,0.15,214.2,990,90.88,4.453
2015-06-12 07:30:00,2015,6,12,7,30,411,145,535,1.5,25,0,60.27,0.15,214.2,990,85.61,4.4510000000000005
2015-06-12 08:00:00,2015,6,12,8,0,509,141,634,1.7000000000000002,26,0,54.47,0.15,218.1,990,83.59,4.449
2015-06-12 08:30:00,2015,6,12,8,30,596,151,674,1.8,27,0,48.66,0.15,218.1,990,78.81,4.4190000000000005
2015-06-12 09:00:00,2015,6,12,9,0,685,139,744,1.9,29,0,42.86,0.15,220.5,990,68.66,4.389
2015-06-12 09:30:00,2015,6,12,9,30,757,145,768,1.9,29,0,37.15,0.15,220.5,990,68.64,4.3950000000000005
2015-06-12 10:00:00,2015,6,12,10,0,818,153,780,2.0,30,0,31.59,0.15,208.0,990,63.27,4.401
2015-06-12 10:30:00,2015,6,12,10,30,868,157,793,2.1,30,0,26.33,0.15,208.0,990,63.26,4.446
2015-06-12 11:00:00,2015,6,12,11,0,910,150,817,2.3000000000000003,31,0,21.63,0.15,201.6,990,59.51,4.492
2015-06-12 11:30:00,2015,6,12,11,30,935,152,822,2.4000000000000004,31,0,17.96,0.15,201.6,990,59.5,4.554
2015-06-12 12:00:00,2015,6,12,12,0,947,148,831,2.5,31,1,16.07,0.15,202.2,990,59.83,4.617
2015-06-12 12:30:00,2015,6,12,12,30,944,148,830,2.5,31,1,16.59,0.15,202.2,990,59.82,4.697
2015-06-12 13:00:00,2015,6,12,13,0,917,173,788,2.5,32,1,19.32,0.15,206.1,990,56.79,4.777
2015-06-12 13:30:00,2015,6,12,13,30,886,171,780,2.5,31,2,23.49,0.15,206.1,990,56.78,4.854
2015-06-12 14:00:00,2015,6,12,14,0,839,178,751,2.6,31,0,28.47,0.15,210.0,990,57.05,4.931
2015-06-12 14:30:00,2015,6,12,14,30,783,173,734,2.5,31,0,33.87,0.15,210.0,990,60.35,4.97
2015-06-12 15:00:00,2015,6,12,15,0,714,174,699,2.4000000000000004,31,0,39.51,0.15,211.5,990,60.620000000000005,5.01
2015-06-12 15:30:00,2015,6,12,15,30,639,166,671,2.4000000000000004,30,3,45.26,0.15,211.5,990,64.17,4.992
2015-06-12 16:00:00,2015,6,12,16,0,471,254,345,2.4000000000000004,30,8,51.07,0.15,214.2,990,65.37,4.974
2015-06-12 16:30:00,2015,6,12,16,30,315,238,141,2.3000000000000003,29,7,56.88,0.15,214.2,990,69.23,4.915
2015-06-12 17:00:00,2015,6,12,17,0,108,108,0,2.3000000000000003,29,6,62.66,0.15,217.2,990,70.83,4.857
2015-06-12 17:30:00,2015,6,12,17,30,20,20,0,1.9,28,6,68.37,0.15,217.2,990,75.05,4.782
2015-06-12 18:00:00,2015,6,12,18,0,19,19,0,1.6,28,6,73.99,0.15,217.2,990,78.53,4.707
2015-06-12 18:30:00,2015,6,12,18,30,11,11,0,1.4,26,7,79.48,0.15,217.2,990,88.29,4.632
2015-06-12 19:00:00,2015,6,12,19,0,4,4,0,1.2000000000000002,25,7,84.81,0.15,220.0,990,91.26,4.557
2015-06-12 19:30:00,2015,6,12,19,30,0,0,0,1.2000000000000002,24,7,89.93,0.15,220.0,990,96.89,4.487
2015-06-12 20:00:00,2015,6,12,20,0,0,0,0,1.4,24,7,94.82,0.15,229.3,990,94.46,4.418
2015-06-12 20:30:00,2015,6,12,20,30,0,0,0,1.5,23,7,99.41,0.15,229.3,990,94.47,4.348
2015-06-12 21:00:00,2015,6,12,21,0,0,0,0,1.6,23,7,103.65,0.15,239.2,990,94.13,4.279
2015-06-12 21:30:00,2015,6,12,21,30,0,0,0,1.5,23,8,107.46,0.15,239.2,990,99.96,4.1930000000000005
2015-06-12 22:00:00,2015,6,12,22,0,0,0,0,1.5,23,8,110.78,0.15,247.7,990,99.39,4.107
2015-06-12 22:30:00,2015,6,12,22,30,0,0,0,1.4,22,8,113.53,0.15,247.7,990,100.0,4.043
2015-06-12 23:00:00,2015,6,12,23,0,0,0,0,1.4,22,7,115.63,0.15,255.2,990,100.0,3.982
2015-06-12 23:30:00,2015,6,12,23,30,0,0,0,1.2000000000000002,22,8,117.02,0.15,255.2,990,100.0,3.992
2015-06-13 00:00:00,2015,6,13,0,0,0,0,0,1.2000000000000002,22,8,117.64,0.15,262.40000000000003,990,100.0,4.003
2015-06-13 00:30:00,2015,6,13,0,30,0,0,0,1.1,21,8,117.48,0.15,262.40000000000003,990,100.0,4.066
2015-06-13 01:00:00,2015,6,13,1,0,0,0,0,1.1,21,7,116.53,0.15,267.5,990,100.0,4.129
2015-06-13 01:30:00,2015,6,13,1,30,0,0,0,1.0,21,7,114.85,0.15,267.5,990,100.0,4.202
2015-06-13 02:00:00,2015,6,13,2,0,0,0,0,1.0,21,7,112.47,0.15,269.2,990,100.0,4.277
2015-06-13 02:30:00,2015,6,13,2,30,0,0,0,0.9,21,7,109.47,0.15,269.2,990,100.0,4.327
2015-06-13 03:00:00,2015,6,13,3,0,0,0,0,0.9,21,7,105.94,0.15,268.3,990,100.0,4.377
2015-06-13 03:30:00,2015,6,13,3,30,0,0,0,0.8,21,7,101.94,0.15,268.3,990,100.0,4.4110000000000005
2015-06-13 04:00:00,2015,6,13,4,0,0,0,0,0.8,21,3,97.55,0.15,264.40000000000003,990,100.0,4.445
2015-06-13 04:30:00,2015,6,13,4,30,0,0,0,0.8,21,1,92.84,0.15,264.40000000000003,990,100.0,4.476
2015-06-13 05:00:00,2015,6,13,5,0,11,11,0,0.9,21,3,87.84,0.15,259.40000000000003,990,100.0,4.507
2015-06-13 05:30:00,2015,6,13,5,30,59,43,128,1.1,22,3,82.63,0.15,259.40000000000003,990,97.37,4.554
2015-06-13 06:00:00,2015,6,13,6,0,41,41,0,1.4,23,4,77.23,0.15,256.1,990,93.98,4.601
2015-06-13 06:30:00,2015,6,13,6,30,194,111,264,1.4,24,3,71.68,0.15,256.1,990,88.52,4.6530000000000005
2015-06-13 07:00:00,2015,6,13,7,0,235,163,178,1.5,25,3,66.02,0.15,271.90000000000003,990,86.17,4.706
